epoch,train_loss,train_acc,val_loss,val_acc
55,0.11320419105895141,0.8878803916379995,0.3010609813122633,0.8734123624047417
56,0.18270276879787659,0.856972744112199,0.35724930271405625,0.8184801016088061
57,0.18055446167806893,0.8694098967980948,0.28865956958081274,0.842506350550381
58,0.11494314872806026,0.8798359354326541,0.32873548624086874,0.8732006773920407
59,0.11207299937602924,0.884069859751257,0.3531236480024794,0.8648391193903472
60,0.12757648902743737,0.889812119608362,0.45913394229687954,0.7003598645215918
61,0.1318885070584465,0.8812913469171738,0.44022600971967785,0.9006138865368332
62,0.11542245353839008,0.8913733792008468,0.3599917779203089,0.8920406435224386
63,0.10395978467150968,0.8939137337920084,0.3240469162025162,0.8320279424216765
64,0.111164628381874,0.8926435564964277,0.4528307995060459,0.8897121083827265
65,0.12237360324285952,0.8858428155596719,0.28629776044761307,0.8466342082980525
66,0.0969573848896205,0.9061656522889653,0.3718628747376135,0.8480101608806097
67,0.18525778722931976,0.8684308017994178,0.5128738512473835,0.8618755292125317
68,0.1007916654041589,0.9029902090500133,0.38106019507049005,0.868649449618967
69,0.11988249596560833,0.8964011643291876,0.3541540185420623,0.8944750211685013
70,0.08236414110607895,0.9119872982270442,0.46385848157837783,0.9187129551227773
71,0.09765443080211347,0.909790949986769,0.3780062046158442,0.8998729889923793
72,0.0977744915871881,0.9081238422863191,0.37723212721018196,0.8942633361558001
73,0.11334784935721591,0.8974331833818471,0.3304609717310381,0.8836790855207451
74,0.09283855266620268,0.9093940195819,0.3084430135346043,0.8491744284504658
75,0.10747741915533598,0.8968245567610479,0.3237964953170032,0.8663209144792549
76,0.11035228052769849,0.9069595130987034,0.43998060286016755,0.9067527519051651
77,0.09996964928389872,0.9145011907912146,0.3733561678940581,0.8445173581710415
78,0.0885004131642906,0.9124371526858958,0.3948388243954616,0.9035774767146486
79,0.10127307407740917,0.9096851018788039,0.38525089291805353,0.8431414055884844
80,0.0781200593427365,0.9186557290288436,0.4573880348856422,0.9129974597798476
81,0.0957364727682643,0.910584810796507,0.3643906104938454,0.8415537679932261
82,0.09574603144605633,0.9122254564699656,0.38760777598725177,0.9060118543607113
83,0.06628196689566979,0.9264620269912676,0.4326002626991327,0.9222057578323455
84,0.15128320502484463,0.902275734321249,0.40856176591792925,0.8305461473327689
85,0.06978094477490755,0.9248743053717915,0.44135957676759996,0.9199830651989839
86,0.07870051459600824,0.9291346917173855,0.36596628333122555,0.9097163420829806
87,0.07574609382540164,0.9174913998412279,0.34389695475378224,0.9024132091447925
88,0.06181610255444696,0.9331569198200582,0.6199604884070042,0.9029424216765453
89,0.09498817795226358,0.9124106906589045,0.3794541832396282,0.9062235393734124
90,0.06356743895074904,0.9303519449589839,0.41548775838974333,0.913844199830652
91,0.08132729592542247,0.9203492987562847,0.3638183907346133,0.90770533446232
92,0.0949437215018471,0.9205609949722149,0.299864679719699,0.8702370872142252
93,0.06267342821192284,0.9295051600952633,0.33683035874659056,0.9012489415749365
94,0.0579075658159444,0.9363323630590104,0.5144525440056797,0.904212531752752
95,0.07465731191645177,0.9266207991532152,0.5748102350055863,0.9174428450465707
96,0.0984902905161542,0.9203228367292935,0.402354504208307,0.9118331922099915
97,0.07727573164468624,0.927996824556761,0.3116303383045503,0.8992379339542761
98,0.08816165777770439,0.923736438211167,0.3455327601389129,0.9069644369178662
99,0.06647346841789957,0.9402487430537179,0.354705039540784,0.8708721422523286
100,0.09508186940675595,0.9285260650965864,0.3238984317915212,0.8705546147332769
101,0.07026768284358742,0.9302990209050013,0.7545028732526368,0.8595469940728196
102,0.07333306849283182,0.9299285525271236,0.4142643388083859,0.8866426756985606
103,0.05916115446392497,0.9374437681926435,0.4164031305856927,0.9125740897544454
104,0.05317546331843067,0.9417835406192114,0.5156219660263585,0.9241109229466554
105,0.07198614566988105,0.939560730351945,0.8897596917687789,0.8542548687552921
106,0.07111489217297906,0.9338184704948399,0.43740967775197903,0.9327900084674005
107,0.06415676571054492,0.9430007938608097,0.2885787386708339,0.8908763759525825
108,0.07989989368140617,0.9260915586133898,0.46907066851791396,0.927497883149873
109,0.07303662712745745,0.932839375496163,0.4867599952566387,0.9263336155800169
110,0.06091717248902529,0.9403810531886743,0.4772804176397118,0.8816680779000847
111,0.05289528168466614,0.9491664461497751,0.5801204522654557,0.9249576629974597
112,0.06396256257685956,0.936305901032019,0.42425301027518847,0.869602032176122
113,0.12078265739210241,0.9220428684837259,0.36038833385965835,0.915008467400508
114,0.06424767613075011,0.9394548822439799,0.40747707730573696,0.9234758679085521
115,0.0409190003583047,0.9535326806033342,0.3963614643745697,0.9193480101608806
116,0.0674370400518919,0.9400370468377878,0.4401940421183197,0.9178662150719729
117,0.07610679637257214,0.9274411219899444,0.3701500617714152,0.904424216765453
118,0.04833272625557143,0.944112198994443,0.5365595591796886,0.9355419136325148
119,0.060613873625038825,0.9483725853400371,0.47112996862395795,0.9283446232006773
120,0.07832667007243398,0.9319661286054511,0.43715368367378,0.9250635055038103
121,0.05575169612809103,0.9462556231807356,0.6224663380709063,0.907493649449619
122,0.05380765644854245,0.9513098703360677,0.49427654815377,0.934801016088061
123,0.07708101993142098,0.9379994707594602,0.3930151285983172,0.9294030482641829
124,0.05531412448967196,0.9508600158772162,0.3697123468658459,0.9093988145639289
125,0.05328535417936497,0.948663667636941,0.5230754613695427,0.9358594411515665
126,0.05296009938158498,0.9479491929081768,0.25442475470953396,0.8963801862828111
127,0.06396619042701614,0.946096851018788,0.4679290173748135,0.9314140558848434
128,0.05848314296849995,0.9472082561524213,0.31390897976077237,0.9266511430990686
129,0.04759508470961687,0.9510187880391638,0.4611992398607293,0.9281329381879763
130,0.04038676103432066,0.95845461762371,0.6157949067431193,0.9422099915325995
131,0.06733222814038217,0.9475522625033077,0.5494922348170311,0.9214648602878917
132,0.05787297244942538,0.9500661550674782,0.424512764874561,0.9319432684165961
133,0.04580770144697928,0.9577401428949458,0.6866225282318663,0.9477138018628282
134,0.04977934311325454,0.9520243450648319,0.44294566061383905,0.9277095681625741
135,0.047875113942802756,0.9513627943900502,0.44365342608275443,0.9140558848433531
136,0.044687627521416966,0.9563376554644085,0.3532552826391357,0.8911939034716342
137,0.06978897524957275,0.9481344270971156,0.41854798079549327,0.9249576629974597
138,0.05046121464191495,0.953506218576343,0.41842368992454154,0.9252751905165114
139,0.0364612375945119,0.9657581370732998,0.3934399599517771,0.8817739204064352
140,0.06081714818985307,0.9473934903413601,0.4518864708757925,0.9394580863674852
141,0.03904876510191197,0.9607832759989415,0.4386165827734756,0.9382938187976291
142,0.04543813837695567,0.9543794654670548,0.2849178758003069,0.8890770533446232
143,0.05240608928214266,0.9511775602011114,0.5096800486773301,0.9325783234546994
144,0.04898493782567052,0.9566022757343212,0.3422029550616768,0.9144792548687553
145,0.0504463487207529,0.9501190791214607,0.4822362226440345,0.88653683319221
146,0.028616003821336868,0.9672664726118021,0.48726180462895047,0.9219940728196444
147,0.060334969835063756,0.9490341360148188,0.4974076781701926,0.9156435224386114
148,0.03653949707211239,0.9620005292405398,0.3645908062281779,0.8859017781541066
149,0.07771945769556445,0.9475258004763165,0.4355757213854451,0.9352243861134631
150,0.043848900325052405,0.9627150039693041,0.31064219211190436,0.9248518204911093
151,0.04047879633179223,0.9598835670812385,0.48491668833318996,0.9373412362404742
152,0.061633302981593224,0.9515744906059804,0.4393919830155839,0.9335309060118544
153,0.039764583019103614,0.963006086266208,0.42550388585511206,0.9428450465707028
154,0.02310266470904318,0.9747552262503307,0.4601930172282517,0.9417866215071973
155,0.04587730474278532,0.9603334215400899,0.5811475485880274,0.9497248094834886
156,0.034981528132932545,0.9623709976184176,0.4461989063420333,0.8752116850127011
157,0.049014864875899775,0.9555173326276792,0.4170366764329456,0.9273920406435224
158,0.031850206714741196,0.9660227573432125,0.7012907272971792,0.9371295512277731
159,0.05059393822638945,0.9604128076210637,0.5902398235441463,0.8347798475867908
160,0.02999519742630701,0.9672929346387933,0.5070558259859181,0.9448560541913632
161,0.06337941543129604,0.9442709711563906,0.2991524833644665,0.8965918712955123
162,0.030307896143899025,0.9644350357237365,0.5200512471146057,0.9460203217612193
163,0.031063316160625548,0.9690129663932258,0.5410435167495224,0.9335309060118544
164,0.057848086378385906,0.9603334215400899,0.33471368389704415,0.9269686706181203
165,0.04150882003170893,0.9623445355914263,0.5441782216390444,0.8944750211685013
166,0.039280247694285494,0.961233130457793,0.4528718534297573,0.9427392040643523
167,0.03429587143635727,0.9713945488224398,0.5135228582151506,0.9430567315834039
168,0.055859854940562975,0.9560201111405133,0.5550732334780372,0.9363886536833192
169,0.037488246259196806,0.9682984916644615,0.3377926071757306,0.9188187976291279
170,0.029696567822395912,0.9668430801799418,0.38447324802070176,0.9270745131244708
171,0.060697289611883753,0.9559142630325483,0.27159261622315123,0.904424216765453
172,0.026470938864634915,0.9699920613919026,0.41701480595342266,0.9310965283657917
173,0.0329168799854776,0.9681661815295052,0.35789928101744534,0.9351185436071127
174,0.04077438634235027,0.9609420481608891,0.38208050177515385,0.9320491109229466
175,0.04860187526320305,0.9619740672135486,0.3409483734779044,0.9428450465707028
176,0.04701951469290131,0.9582958454617624,0.37879521541951877,0.8298052497883149
177,0.050623190206992595,0.9604128076210637,0.3380555624560755,0.9320491109229466
178,0.02117272671105952,0.9756284731410426,0.5308527284141501,0.9452794242167655
179,0.035144178445849224,0.9665784599100291,0.6287510885793818,0.9536409822184589
180,0.035060456920179804,0.9651759724794919,0.4927583196789586,0.9531117696867062
181,0.07093367084700059,0.9538766869542207,0.38301268994291604,0.9395639288738358
182,0.032003902242617586,0.9671077004498545,0.3841523047253636,0.9415749364944962
183,0.027227185777256104,0.970627150039693,0.47531799382586787,0.8930990685859441
184,0.037376586501630026,0.9671077004498545,0.4855533770347589,0.9479254868755292
185,0.031732035245051755,0.9700979094998677,0.8247014174560939,0.9289796782387807
186,0.05346638762318014,0.9627943900502779,0.4007213398997772,0.9344834885690093
187,0.02772704745481258,0.9754432389521037,0.3470943311109,0.9346951735817104
188,0.048617456416566444,0.9666578459910029,0.40705606658397103,0.9267569856054191
189,0.029762459438267223,0.976263561788833,0.46508734232141963,0.8875952582557155
190,0.03729104807064915,0.9637470230219635,0.39305397649602397,0.9447502116850127
191,0.026178590360012972,0.972400105848108,0.5013407594519653,0.9501481795088907
192,0.03354325808872919,0.9680338713945488,0.33677812575872335,0.8632514817950889
193,0.03667694972771227,0.9691717385551734,0.3909433114270025,0.9136325148179509
194,0.060509541434758916,0.9553585604657316,0.38945064928683115,0.9280270956816258
195,0.024542678393059437,0.9748081503043133,0.603894357785238,0.9383996613039797
196,0.0333358412060528,0.9724530299020905,0.37313401698043597,0.9364944961896697
197,0.031212482310854134,0.9685101878803917,0.5327610341820538,0.9529000846740051
198,0.017520691582443456,0.9801534797565493,0.5047587397343459,0.947502116850127
199,0.07251920490749425,0.9425244773749669,0.4987558025387148,0.9502540220152413
