epoch,train_loss,train_acc,val_loss,val_acc
91,0.19047199868980577,0.9190207156308852,1.3821908268663619,0.8082706766917294
92,0.188065066057093,0.9180790960451978,1.497193169262674,0.8120300751879699
93,0.16887997901614973,0.9293785310734464,1.803458333015442,0.7969924812030075
94,0.21006779986269333,0.903954802259887,1.739326121078597,0.8157894736842105
95,0.17864075007245822,0.9190207156308852,1.5444347030586667,0.7443609022556391
96,0.2137938035542474,0.8983050847457628,1.9912719792789884,0.8233082706766918
97,0.19113899044254246,0.916195856873823,1.582869999938541,0.7593984962406015
98,0.23684514500200748,0.8870056497175142,1.4851775748862162,0.8045112781954887
99,0.23999781402594902,0.8870056497175142,1.2743315746386845,0.7443609022556391
100,0.21370836785610983,0.911487758945386,1.2074857585959964,0.6842105263157895
101,0.21429655262652567,0.8954802259887006,1.6094483617279265,0.7819548872180451
102,0.20916759858236594,0.908662900188324,1.3844419949584537,0.8195488721804511
103,0.1675690919818247,0.9322033898305084,1.9993499716122944,0.8458646616541353
104,0.19168695303447106,0.9199623352165726,1.9487842917442322,0.793233082706767
105,0.16205916811219034,0.9246704331450094,1.5820997936858072,0.7518796992481203
106,0.1463076943422065,0.9293785310734464,2.9350282152493796,0.8045112781954887
107,0.4132351760807283,0.844632768361582,0.974352992243237,0.6578947368421053
108,0.4545069222941118,0.7448210922787194,0.9103782474994659,0.7406015037593985
109,0.34647557227050557,0.8258003766478342,1.5231701268090143,0.7556390977443609
110,0.3912957218639991,0.8370998116760828,0.812344474097093,0.7368421052631579
111,0.4085891978705631,0.7787193973634652,0.6347286668088701,0.7293233082706767
112,0.33464878381175156,0.8286252354048964,0.6576182610458798,0.7180451127819549
113,0.282511331140995,0.8653483992467044,0.7547699709733328,0.7368421052631579
114,0.25799353376907463,0.891713747645951,1.2524895899825625,0.8082706766917294
115,0.24026820195071838,0.8747645951035782,1.1974180108971066,0.7518796992481203
116,0.23946944251656532,0.8973634651600754,1.0830459429158106,0.7443609022556391
117,0.21699860100360477,0.896421845574388,1.2144523676898744,0.7255639097744361
118,0.38653645861674757,0.800376647834275,1.1122648649745517,0.7781954887218046
119,0.30543577649137554,0.852165725047081,1.2025237066878214,0.8157894736842105
120,0.3159435750807033,0.8258003766478342,1.397332466310925,0.8045112781954887
121,0.2894921793657191,0.8455743879472694,1.804414345158471,0.7969924812030075
122,0.25730961867991614,0.8681732580037664,1.3484015464782715,0.8120300751879699
123,0.1847373173736474,0.9218455743879472,1.3785472280449338,0.7669172932330827
124,0.21364591237814987,0.9067796610169492,0.94352654616038,0.6240601503759399
125,0.27568770462975783,0.8634651600753296,0.7684206200970544,0.7443609022556391
126,0.2154738116351997,0.8907721280602636,1.9052877128124237,0.8120300751879699
127,0.20042010582983494,0.9020715630885122,2.1245745850933924,0.7706766917293233
128,0.18774965197286186,0.9124293785310734,2.354262457953559,0.8007518796992481
129,0.16247977414990172,0.9265536723163842,2.0064803428120084,0.7894736842105263
130,0.14592296361704082,0.9444444444444444,1.8879553592867322,0.7857142857142857
131,0.12856070499184866,0.9491525423728814,1.4819663075937166,0.7105263157894737
132,0.1635407304719967,0.9265536723163842,2.402153459688028,0.7781954887218046
133,0.3077520449810168,0.8502824858757062,0.8822209056880739,0.706766917293233
134,0.21891435871229453,0.9011299435028248,1.3165248350964651,0.7593984962406015
135,0.1864820102996686,0.911487758945386,2.391080058283276,0.7857142857142857
136,0.17770154774188995,0.9152542372881356,1.9684297740459442,0.8045112781954887
137,0.15438110173186836,0.9369114877589454,2.4310164782736035,0.793233082706767
138,0.15873726566924767,0.9265536723163842,1.831989026731915,0.8007518796992481
139,0.15241572238943157,0.9369114877589454,2.4164475484026804,0.7857142857142857
140,0.12082032705931102,0.9519774011299436,2.363106737534205,0.8195488721804511
141,0.11003001799861736,0.9529190207156308,2.515701005856196,0.7781954887218046
142,0.13182717353543816,0.955743879472693,1.727756392624643,0.7443609022556391
143,0.13881614941227086,0.9331450094161958,2.7331499738825693,0.8007518796992481
144,0.0973982729620355,0.9642184557438794,2.69272438933452,0.8157894736842105
145,0.13219657921067932,0.9453860640301318,2.684980907373958,0.8270676691729323
146,0.21084152490777128,0.9077212806026366,3.739863442050086,0.7781954887218046
147,0.14062067126745686,0.9463276836158192,5.0632555683453875,0.8007518796992481
148,0.1192955483463319,0.948210922787194,3.8724052608013153,0.8082706766917294
149,0.08407731303732897,0.9698681732580038,3.1829281002283096,0.8120300751879699
150,0.08685646395144217,0.9708097928436912,3.435977262755235,0.8120300751879699
151,0.12313494080787196,0.9595103578154426,2.907869425084856,0.7518796992481203
152,0.08134477801949662,0.9689265536723164,3.8750390741560192,0.8157894736842105
153,0.06239699653815478,0.9774011299435028,4.489309845699204,0.8308270676691729
154,0.05975888717426535,0.9830508474576272,5.184778551260631,0.8195488721804511
155,0.2273239590885008,0.9077212806026366,2.611056218544642,0.7218045112781954
156,0.1275355475680793,0.9491525423728814,2.1078681689169674,0.7781954887218046
157,0.11331814268658705,0.9538606403013182,1.9342923495504591,0.6466165413533834
158,0.13657083565040545,0.9444444444444444,2.1192180779245167,0.8195488721804511
159,0.08150066851693041,0.9661016949152542,4.172334763738844,0.8270676691729323
160,0.06949025330900707,0.975517890772128,4.5971053971184626,0.8120300751879699
161,0.063489345176255,0.9811676082862524,5.083966414133708,0.8082706766917294
162,0.20085794785443475,0.9265536723163842,1.2753675911161635,0.8233082706766918
163,0.15329362780732267,0.9303201506591338,2.3468468255466886,0.8233082706766918
164,0.1377520454390084,0.935969868173258,2.5586440761884055,0.8233082706766918
165,0.15009937605217977,0.9322033898305084,3.5696225100093417,0.8045112781954887
166,0.10614614361239706,0.9576271186440678,3.7489747438165875,0.8195488721804511
167,0.0789294222041088,0.9670433145009416,4.80468303958575,0.8233082706766918
168,0.062042672570575684,0.9764595103578154,4.180407524108887,0.8270676691729323
169,0.05372465397779118,0.9811676082862524,4.061265649067031,0.8421052631578947
170,0.0508838085176836,0.9839924670433146,5.762142203748226,0.8157894736842105
171,0.04397545904195046,0.9858757062146892,5.569929230544302,0.8308270676691729
172,0.06527697797933155,0.9774011299435028,4.340236364139451,0.8157894736842105
173,0.11351376342559781,0.9566854990583804,4.512663513422012,0.6954887218045113
174,0.29855416802799,0.8578154425612052,2.23241979877154,0.7105263157894737
175,0.18661441730664058,0.9256120527306968,2.5706660317050085,0.8157894736842105
176,0.13693005498498678,0.9425612052730696,2.610482376482752,0.793233082706767
177,0.17226312188979456,0.9209039548022598,3.9313129666778774,0.8007518796992481
178,0.15562670898747027,0.928436911487759,3.7178105778164334,0.7857142857142857
179,0.12396746668416787,0.9510357815442562,3.5021644317441516,0.7631578947368421
180,0.2981011776582283,0.8681732580037664,1.5336516350507736,0.8157894736842105
181,0.20730260211755247,0.908662900188324,1.3949256887038548,0.8195488721804511
182,0.17855018081472201,0.9274952919020716,2.966247671180301,0.8195488721804511
183,0.2541955508949125,0.8775894538606404,0.6685376962025961,0.7518796992481203
184,0.18350351464879863,0.9218455743879472,1.1847063733471765,0.7819548872180451
185,0.1520367512369857,0.9293785310734464,1.9300686220328014,0.849624060150376
186,0.17576285528347774,0.916195856873823,1.5483884612719219,0.7857142857142857
187,0.1392127753728453,0.9378531073446328,2.0414170059892864,0.7706766917293233
188,0.12072392870836399,0.948210922787194,1.4243881172604032,0.7781954887218046
189,0.3210847361068077,0.8436911487758946,0.7289476493994395,0.6090225563909775
190,0.2867161472985411,0.8870056497175142,1.2574570675690968,0.8157894736842105
191,0.11983237464857452,0.9519774011299436,3.0033277604315014,0.8195488721804511
192,0.10386376269161701,0.963276836158192,2.770937340127097,0.8082706766917294
193,0.10009308134698693,0.9623352165725048,2.9344497190581427,0.8045112781954887
194,0.1489603832254515,0.940677966101695,5.139529705047607,0.793233082706767
195,0.11299803453114103,0.972693032015066,4.4682105117374,0.8045112781954887
196,0.07329033934237326,0.972693032015066,4.482954919338226,0.7969924812030075
197,0.16529996672590427,0.9293785310734464,3.260466330581241,0.6353383458646616
198,0.3112377869513105,0.8775894538606404,1.0787304490804672,0.7894736842105263
199,0.11272938281078548,0.9529190207156308,1.4877482652664185,0.8120300751879699
